
[2026-06-02 23:11:05] COMMAND: OP wraith-pm::render
[2026-06-03 16:05:00] COMMAND: OP wraith-pm::focus terminal
[2026-06-03 16:05:01] COMMAND: OP wraith-pm::nav 2
[2026-06-03 16:06:00] COMMAND: OP wraith-pm::render
[2026-06-03 16:06:10] COMMAND: OP wraith-pm::focus map
[2026-06-03 16:06:11] COMMAND: 1
[2026-06-03 16:06:20] COMMAND: OP wraith-pm::focus terminal
[2026-06-03 16:06:21] COMMAND: 3
[2026-06-03 17:10:03] COMMAND: OP wraith-pm::up
[2026-06-03 17:10:00] COMMAND: OP wraith-pm::mouse 360 170
[2026-06-04 06:21:56] COMMAND: MOUSE_MOVE 35 39 14
[2026-06-04 06:21:56] COMMAND: MOUSE_MOVE 35 39 1
[2026-06-04 06:21:56] COMMAND: MOUSE_MOVE 0 39 14
[2026-06-04 06:21:58] COMMAND: MOUSE_MOVE 35 38 14
[2026-06-04 06:21:58] COMMAND: MOUSE_MOVE 35 38 15
[2026-06-04 06:21:58] COMMAND: MOUSE_MOVE 35 37 1
[2026-06-04 06:21:59] COMMAND: MOUSE_MOVE 35 36 1
[2026-06-04 06:21:59] COMMAND: MOUSE_MOVE 35 36 15
[2026-06-04 06:21:59] COMMAND: MOUSE_MOVE 35 36 1
[2026-06-04 06:21:59] COMMAND: MOUSE_MOVE 35 35 1
[2026-06-04 06:21:59] COMMAND: MOUSE_MOVE 35 35 15
[2026-06-04 06:21:59] COMMAND: MOUSE_MOVE 35 35 1
[2026-06-04 06:21:59] COMMAND: MOUSE_MOVE 35 35 16
[2026-06-04 06:22:00] COMMAND: MOUSE_MOVE 35 34 16
[2026-06-04 06:22:00] COMMAND: MOUSE_MOVE 35 32 18
[2026-06-04 06:22:00] COMMAND: MOUSE_MOVE 35 31 19
[2026-06-04 06:22:00] COMMAND: MOUSE_MOVE 35 30 1
[2026-06-04 06:22:00] COMMAND: MOUSE_MOVE 35 30 20
[2026-06-04 06:22:00] COMMAND: MOUSE_MOVE 35 30 1
[2026-06-04 06:22:00] COMMAND: MOUSE_MOVE 0 30 20
[2026-06-04 06:22:00] COMMAND: MOUSE_MOVE 35 30 1
[2026-06-04 06:22:00] COMMAND: MOUSE_MOVE 35 29 20
[2026-06-04 06:22:00] COMMAND: MOUSE_MOVE 35 28 20
[2026-06-04 06:22:00] COMMAND: MOUSE_MOVE 35 27 1
[2026-06-04 06:22:00] COMMAND: MOUSE_MOVE 35 25 1
[2026-06-04 06:22:00] COMMAND: MOUSE_MOVE 35 23 1
[2026-06-04 06:22:00] COMMAND: MOUSE_MOVE 35 20 1
[2026-06-04 06:22:00] COMMAND: MOUSE_MOVE 35 19 1
[2026-06-04 06:22:00] COMMAND: MOUSE_MOVE 0 19 25
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 35 19 26
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 35 18 27
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 35 18 29
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 35 17 30
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 35 16 1
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 35 16 33
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 35 16 1
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 35 15 34
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 35 15 1
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 35 15 7
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 35 15 34
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 35 15 35
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 35 15 1
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 35 14 1
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 35 14 36
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 0 14 36
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 32 14 35
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 32 14 1
